"ID","Title","Abstract","Is_Conference","Is_English","PDF_Status","Manual_TiAb","Manual_FullText","Regex_TiAb","Regex_FullText","Validation"
"0a4d1f85-1933-400b-93d7-51d2b0b906be","Nicotine-induced upregulation of miR-132-5p enhances cell survival in PC12 cells by targeting the anti-apoptotic protein Bcl-2","Objective: Activation of nicotinic acetylcholine receptors (nAChRs) results in neuroprotection via a poorly understood molecular mechanism. In this study, we aimed to investigate the effect of nAChR stimulation with nicotine on the regulation of microRNA (miRNA) expression and identify the molecular pathway involved in neuroprotection.Methods: We conducted miRNA expression profiling using a microarray to identify the miRNAs regulated by nicotine. miR-132-5p expression was validated by reverse transcription-quantitative polymerase chain reaction (RT-qPCR) analysis. Cells were treated with nicotine, a miR-132-5p mimic or its inhibitor, and the cell viability was assessed. CREB, Bcl-2, Bax, cleaved caspase-3, and alpha-tubulin protein expression levels were determined by Western blotting analysis.Results: Using a rodent miRNA microarray, we identified 37 miRNAs regulated by nicotine. The microarray and RT-qPCR results showed 1.67-fold and 1.5-fold increases in miR-132-5p, respectively, upon nicotine treatment. Immunoblotting revealed a >2-fold increase in phosphorylation of CREB with nicotine, peaking at 4 h. Nicotine treatment of cells increased viability from 35% to 54%, and Bcl-2 immunoreactivity increased by 1.4-fold. Overexpression of miR-132-5p increased cell viability from 38% to 70% and increased Bcl-2 expression by 3.9-fold. Inhibition of miR-132-5p decreased cell viability to 25%, whereas no change was observed in Bcl-2. Bax expression remained unchanged following treatment with a miR-132-5p mimic or its inhibitor.Discussion: Our results suggest that nAChR activation facilitates cell survival by upregulating miR-132-5p, which upregulates the anti-apoptotic protein Bcl-2. These results present miR-132-5p as a potential novel therapeutic target to achieve neuroprotection via stimulation of nAChRs.Abbreviations: CCK-8: Cell counting kit-8; nAChR: Nicotinic acetylcholine receptor; NGF: Nerve growth factor; WST-8: [2-(2-methoxy-4-nitrophenyl)-3-(4-nitrophenyl)-5-(2,4-disulfophenyl)-2H-tetrazoli um, monosodium salt].","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"0a4fba91-07af-4324-8cad-7d408340c095","Stabilization of HIF-1alpha by FG-4592 promotes functional recovery and neural protection in experimental spinal cord injury","Previous studies have shown that inhibition of prolyl hydroxylase(PHD) stabilizes Hypoxia-inducible factor 1, alpha subunit(HIF-1alpha), increases tolerance to hypoxia, and improves the prognosis of many diseases. However, the role of PHD inhibitor (PHDI) in the recovery of spinal cord injury remains controversial. In this study, we investigated the protective role of a novel PHDI FG-4592 both in vivo and in vitro. FG-4592 treatment stabilized HIF1alpha expression both in PC12 cells and in spinal cord. FG-4592 treatment significantly inhibited tert-Butyl hydroperoxide(TBHP)-induced apoptosis and increases the survival of neuronal PC-12 cells. FG-4592 administration also improved recovery and increased the survival of neurons in spinal cord lesions in the mice model. Combination therapy including the specific HIF-1alpha blocker YC-1 down-regulated the HIF-1alpha expression and partially abolished the protective effect of FG-4592. Taken together, our results revealed that the role of FG-4592 in SCI recovery is related to the stabilization of HIF-1alpha and inhibition of apoptosis. Overall, our study suggests that PHDIs may be feasible candidates for therapeutic intervention after SCI and central nervous system disorders in humans. Copyright © 2015 Elsevier B.V. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"0b8cbccf-f5dd-4531-921b-5000b74328b1","Role of glutathione metabolism in the glutamate-induced-programmed cell death of neuronal-like PC12 cells","In addition to its well-known interaction with ionotropic and metabotropic receptors, glutamate may, at high concentrations, interfere with a cystine-glutamate antiport designated as X, and lead to a significant decrease in cystine uptake and intracellular glutathione level. These effects, in turn, may induce death in various cellular bodies including astrocytes, rat glioma cells and cortical neurons in culture. In the present paper we demonstrate that the toxicity evoked by glutamate in a neuronal-like model is indeed related to the metabolism of glutathione since glutamate toxicity is preceded by a significant depletion of intracellular glutathione and is abolished in the presence of precursors of glutathione synthesis such as cystine and N-acetylcysteine. It also appears that prolonged incubation in cystine-free medium leads to cell detachment and death, a phenomenon which is progressively abolished in the presence of increasing concentrations of cystine. In addition, buthionine sulfoximine, a known inhibitor of glutathione synthesis, also induces cell lysis with a time-course very similar to that of glutamate. However, depletion of glutathione is probably not sufficient to trigger the death signal since cycloheximide, which inhibits the toxic effect of both glutamate and buthionine sulfoximine, does not block the decrease in cellular glutathione content induced by these drugs. Our results therefore confirm that oxidative stress and intracellular glutathione depletion are able to trigger programmed cell death in neuronal-like cells, although the exact nature of the death mechanisms remains largely unknown.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"0c209df8-454f-439e-8179-d94cfa926e95","Dynamin-related protein 1 inhibitors protect against ischemic toxicity through attenuating mitochondrial ca2+ uptake from endoplasmic reticulum store in PC12 cells","Intracellular calcium homeostasis disorder and mitochondrial dysfunction are involved in many acute and chronic brain diseases, including ischemic brain injury. An imbalance in mitochondrial fission and fusion is one of the most important structural abnormalities found in a large number of mitochondrial dysfunction related diseases. Here, we investigated the effects of mitochondrial division inhibitor A (mdivi A) and mdivi B, two small molecule inhibitors of mitochondrial fission protein dunamin-related protein 1 (Drp-1), in neuronal injury induced by oxygen-glucose deprivation (OGD) in PC12 cells. We found that mdivi A and mdivi B inhibited OGD-induced neuronal injury through attenuating apoptotic cell death. These two inhibitors also preserved mitochondrial function, as evidenced by reduced reactive oxygen species (ROS) generation and cytochrome c release, as well as prevented loss of mitochondrial membrane potential (MMP). Moreover, mdivi A and mdivi B significantly suppressed mitochondrial Ca2+ uptake, but had no effect on cytoplasmic Ca2+ after OGD injury. The results of calcium imaging and immunofluorescence staining showed that Drp-1 inhibitors attenuated endoplasmic reticulum (ER) Ca2+ release and prevented ER morphological changes induced by OGD. These results demonstrate that Drp-1 inhibitors protect against ischemic neuronal injury through inhibiting mitochondrial Ca2+ uptake from the ER store and attenuating mitochondrial dysfunction. © 2014 by the authors; licensee MDPI, Basel, Switzerland.","No","Yes","OK: File is read Successfully","Excluded","Included",5,72,"Included"
"0c590cd9-a785-4e00-94fb-450540990e9f","BZYX, a novel acetylcholinesterase inhibitor, significantly improved chemicals-induced learning and memory impairments on rodents and protected PC12 cells from apoptosis induced by hydrogen peroxide","BZYX was designed as a dual-binding-site acetylcholinesterase (AChE) inhibitor and selected from series of indanone derivatives. The present study was designed to examine the cognition-enhanced, anti-cholinesterase, and neuroprotective effects of BZYX. In the passive avoidance performance and radial arm maze, BZYX showed a comparable effect to donepezil and rivastigmine on memory deficits in different stages induced by scopolamine, NaNO2 and ethanol, respectively. Ellmans assay indicated BZYX exhibited high inhibition on AChE activity. IC50 values for BZYX: 0.058 +/- 0.022 muM; donepezil: 0.019 +/- 0.004 muM; rivastigmine: 3.81 +/- 2.81 muM; glantamine: 3.01 +/- 1.85 muM and huperzine A: 0.053 +/- 0.016 muM. BZYX also presented great neuroprotecive function from apoptosis induced by hydrogen peroxide(H2O2) in PC12 cells. MTT assay and Annexin V-FITC Apoptosis Detection showed the viability of PC12 cells remarkably decreased with 400 muM H2O2, while it significantly increased when the cells were pretreated with 0.1-1.0 muM BZYX. BZYX pretreatment remarkably reversed the loss of mitochondria membrane potential (DELTAPSIm), scavenged reactive oxygen species formation induced by H2O2 and resulted in up-regulation of procaspase3 and xIAP protein level and down-regulation of phosphorylated JNK protein, p53 protein level and cleavage of caspase 3. It is speculated that the mitochondrial pathway, mediated by Bcl-2 family and Mitogen-Activated Protein Kinases (MAPKs), might involved in the neuroprotection of BZYX. These results first demonstrated that BZYX had neuroprotective effects as well as cognition enhancement and acetylcholinesterase inhibition. It is hopeful that BZYX becomes a potential candidate for use in the intervention for neurodegenerative diseases. © 2009 Elsevier B.V. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,2,"Excluded"
"0cdabcb2-3fc2-43fe-914f-1dfcfaf7e978","Zebrafish neuroglobin is a cell-membrane-penetrating globin","Neuroglobin (Ngb) is a recently discovered vertebrate heme protein that is expressed in the brain and can reversibly bind oxygen. Mammalian Ngb is involved in neuroprotection under oxidative stress conditions, such as ischemia and reperfusion. We previously demonstrated that human ferric Ngb binds to the alpha subunit of heterotrimeric G proteins (Galphai) and acts as a guanine nucleotide dissociation inhibitor (GDI) for Galphai. Recently, we used a protein delivery reagent, Chariot, and demonstrated that the GDI activity of human Ngb is tightly correlated with its neuroprotective activity. In the present study, we found that chimeric ZHHH Ngb, in which module M1 of human Ngb is replaced by that of zebrafish Ngb, protects PC12 cells against oxidative stress-induced cell death even in the absence of Chariot. Using fluorescein isothiocyanate (FITC)-labeled Ngb proteins, we demonstrated that both zebrafish and chimeric ZHHH Ngb can penetrate cell membranes in the absence of Chariot, suggesting that module M1 of zebrafish Ngb can translocate into cells. This is the first report of a native cell-membrane-penetrating globin. © 2008 American Chemical Society.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,2,"Excluded"
"0fe3460a-371f-465d-8e90-7b3e64f5ec50","Diterpene ginkgolides protect against cerebral ischemia/reperfusion damage in rats by activating Nrf2 and CREB through PI3K/Akt signaling","Diterpene ginkgolides meglumine injection (DGMI) is a therapeutic extract of Ginkgo biloba L, which has been used for the treatment of cerebral ischemic stroke in China. Ginkgolides A, B and C are the main components of DGMI. This study was designed to investigate the neuroprotective effects of DGMI components against ischemic stroke in vivo and in vitro. Acute cerebral ischemic injury was induced in rats by occlusion of the middle cerebral artery (MCA) for 1.5 h followed by 24 h reperfusion. The rats were treated with DGMI (1, 3 and 10 mg/kg, iv) at the onset of reperfusion and 12 h after reperfusion. Administration of DGMI significantly decreased rat neurological deficit scores, reduced brain infarct volume, and induced protein kinase B (Akt) phosphorylation, which prompted the nuclear translocation of nuclear factor-erythroid 2-related factor 2 (Nrf2) and phosphorylation of the survival regulatory protein cyclic AMP-responsive element binding protein (CREB). Nrf2 activation led to expression of the downstream protein heme oxygenase-1 (HO-1). In addition, PC12 cells were subjected to oxygen-glucose deprivation/reperfusion (OGD/R) in vitro, treatment with DGMI (1, 10 and 20 mug/mL) or ginkgolides A, B or C (10 mumol/L for each) significantly reduced PC12 cell death and increased phosphorylation of Akt, nuclear translocation of Nrf2 and activation of CREB. Activation of Nrf2 and CREB could be reversed by co-treatment with a phosphoinositide-3-kinase (PI3K) inhibitor LY294002. These observations suggest that ginkgolides act as novel extrinsic regulators activating both Akt/Nrf2 and Akt/CREB signaling pathways, protecting against cerebral ischemia/reperfusion (I/R) damage in vivo and in vitro. Copyright © 2018, Shanghai Institute of Materia Medica, CAS and Chinese Pharmacological Society. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Included",2,19,"Included"
"10f9c04c-a907-450a-b49a-f32849b8b242","Crocin protects PC12 cells against MPP+-induced injury through inhibition of mitochondrial dysfunction and ER stress","The molecular machinery that mediates neuronal injury in neurodegenerative conditions such as Parkinsons disease (PD) remains to be fully deciphered, which will hopefully provide novel therapeutic targets for these disorders. Crocin, one of the water-soluble carotenoids isolated from the Crocus sativus L (saffron) stigma, has been reported to exert therapeutic potential in many disease models. Here, we establish an in vitro PD model using 1-methyl-4-phenylpyridinium (MPP+)-injured PC12 cells to investigate the protective effects of crocin. Crocin treatment significantly attenuated MPP+-induced cell injury and apoptosis with little toxicity, and these protective effects were still observed even if crocin treatment was delayed to 6 h after injury. Crocin also inhibited MPP+-induced mitochondrial dysfunction, as evidenced by preservation of mitochondrial membrane potential (MMP) and ATP synthesis, which correlates with suppressed endoplasmic reticulum (ER) stress through inhibiting ER chaperone and ER related apoptotic factors. In addition, ER calcium release and morphological changes in ER lumen after MPP+ exposure were all partially prevented by crocin. By using specific targeted small interfering RNA (siRNA) to knockdown the expression of the C/EBP homologous protein (CHOP), we found that crocin-induced protection and inhibition of ER stress was mediated by inverting MPP+-induced decrease of Wnt through the CHOP pathway. Our study demonstrates a pivotal role of ER stress in mediating PD related neuronal injury via the regulation of CHOP-Wnt pathway, and suggests the therapeutic values of crocin against ER stress-associated cytotoxicity. Copyright © 2015 Elsevier Ltd. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"11a18a15-3450-4ba5-a6a1-140a74ba59a4","Schisandrin B protects PC12 cells against oxidative stress of neurodegenerative diseases","Increasing evidence places Schisandrin B (Sch B) at an important position in nerve protection, indicating that Sch B might play a positive role in the therapy of neurodegenerative diseases. However, there is little information on it. Our studies showed that pretreatment with Sch B could reduce lactate dehydrogenase, malondialdehyde, and reactive oxygen species release and significantly increase the cell viability and the superoxide dismutase level. Sch B (10 muM) markedly inhibited cell apoptosis, whereas LY294002 (20 muM), a phosphatidylinositol-3 kinase inhibitor, blocked the antiapoptotic effect. More importantly, Sch B (10 muM) increased the phosphoprotein kinase B/protein kinase B (Akt) and B-cell lymphoma-2/Bcl-2 associated X protein ratios on preincubation with cells for 2 h, which was then inhibited by LY294002 (20 muM). Results indicate that Sch B can protect PC12 cells from apoptosis by activating the phosphatidylinositol-3 kinase/Akt signaling pathway and may emerge as a potential drug for neurodegenerative diseases. Copyright © 2015 Wolters Kluwer Health, Inc. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"13e15cfa-e40f-4f41-affa-674b9a0d09b9","Autophagic flux regulates microglial phenotype according to the time of oxygen-glucose deprivation/reperfusion","Microglial phenotype alternation is a potential novel pathogenic mechanism for cerebral ischemia. Cerebral ischemia induced autophagy aggravates inflammation and neural injury. However, the effect of autophagy in the modulation of microglial phenotype is still unknown. In this study, we investigated the role of autophagic flux in the alternation of microglial phenotype following oxygen glucose deprivation/reperfusion (OGD/R) in BV-2 cells. Inhibition of autophagic flux by NH4Cl exposure significantly increased the level of microtubule-associated protein 1 light chain 3 (LC3)-II and p62 in control and OGD/R (12 h, 24 h and 48 h) groups, but did not change their expression in OGD/R 72 h group, indicating that autophagic flux was inhibited at OGD/R 72 h. Once autophagic flux was inhibited at OGD/R 72 h or at OGD/R 24 h (with NH4Cl), BV-2 cells mainly showed M1 phenotype with increased tumor necrosis factor alpha (TNF-alpha), inducible nitric oxide synthase (iNOS), cyclooxygenase-2 (COX-2), and decreased M2 markers including interleukin-10 (IL-10), Arginase 1 (Arg-1), and brain derived neurotrophic factor (BDNF). Further study indicated that inhibition of autophagic flux activated NF-kappaB pathway and decreased the activity of cAMP-response element binding protein (CREB), which contributed to the alternation of microglial phenotype. Therefore, inhibition of autophagic flux regulated the alternation of microglial phenotype by modulating the balance between NF-kappaB and CREB. Copyright © 2016 Elsevier B.V.","No","Yes","OK: File is read Successfully","Excluded","Excluded",8,70,"Excluded"
"1413ae50-5ffd-49cd-8652-8715cf7c153d","MicroRNA-125a-3p is involved in early behavioral disorders in stroke-afflicted rats through the regulation of Cadm2","Ischemic strokes carry a significant risk of mortality and recurrent vascular events. Recent studies suggest that changes in microRNAs (miRNAs or miRs) may affect the development of the stroke. However, few studies have investigated the role of miRNAs in behavioral disorder in early stroke. In the present study, animal models of middle cerebral artery occlusion (MCAO) are used, as well as a cell model of neurite outgrowth to further investigate the role of miRNAs in targeting synapse-associated proteins expression in early stroke. The authors used miRNA expression microarrays on RNA extracted from the cortex tissue samples from the rats of MCAO and control rats. Reverse transcription-quantitative polymerase chain reaction was conducted to verify the candidate miRNAs discovered by microarray analysis. Data indicated that miR-125a was significantly increased in the cortex of the model of MCAO, which were concomitant with that rats of MCAO at the same age displayed significant behavioral deficits. Bioinformatics analysis predicted the cell adhesion molecule 2 (Cadm2, mRNA) neurite outgrowth-associated protein is targeted by miR-125a. Overexpression of miR-125a reduced the level of Cadm2 expression in PC12 cell injury induced by free-serum. In contrast, inhibition of miR-125a using miR-125a inhibitors significantly resulted in higher levels of Cadm2 expression. In conclusion, miR-125a is involved in the behavioral disorder of animal models of MCAO by regulation of Cadm2. Copyright © 2017, Spandidos Publications. All rights reserved.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
"17bfe2b8-f95a-4b46-a96b-348f23d4326d","Neuroprotective effects of bioactive compounds and mapk pathway modulation in ischemia-stressed PC12 pheochromocytoma cells","This review surveys the efforts taken to investigate in vitro neuroprotective features of synthetic compounds and cell-released growth factors on PC12 clonal cell line temporarily deprived of oxygen and glucose followed by reoxygenation (OGD/R). These cells have been used previously to mimic some of the properties of in vivo brain ischemia-reperfusion-injury (IRI) and have been instrumental in identifying common mechanisms such as calcium overload, redox potential, lipid peroxidation and MAPKs modulation. In addition, they were useful for establishing the role of certain membrane penetrable cocktails of antioxidants as well as potential growth factors which may act in neuroprotection. Pharmacological mechanisms of neuroprotection addressing modulation of the MAPK cascade and increased redox potential by natural products, drugs and growth factors secreted by stem cells, in either undifferentiated or nerve growth factor-differentiated PC12 cells exposed to ischemic conditions are discussed for future prospects in neuroprotection studies. Copyright © 2018 by the authors. licensee MDPI, Basel, Switzerland.","No","Yes","OK: File is read Successfully","Excluded","Excluded",2,75,"Excluded"
"1824b409-5fe3-4e9a-a753-bf8f2cd055f1","Cloning of a novel Apaf-1-interacting protein: A potent suppressor of apoptosis and ischemic neuronal cell death","Cytochrome c-initiated activation of apoptotic protease activating factor-1 (Apaf-1) is a key step in the mitochondrial-signaling pathway for the activation of death-executing caspases in apoptosis. This signaling pathway has been implicated in the pathophysiology of various neurological disorders, including ischemic brain injury. In this study, we have cloned a novel rat gene product, designated as Apaf-1-interacting protein (AIP), which functions as a dominant-negative inhibitor of the Apaf-1-caspase-9 pathway. AIP is constitutively expressed in the brain, but at substantially lower levels than Apaf-1 and caspase-9. AIP can directly bind to Apaf-1 in vitro through its N-terminal caspase-recruiting domain, and this protein interaction was increased in cells undergoing apoptosis. Cytosolic extracts from cells overexpressing AIP were highly resistant to cytochrome c-dATP-induced activation of caspase-9 and caspase-3. Gene transfection of AIP into cell lines, including the neuronal-differentiated PC12 cells, potently suppressed apoptosis induced by various pro-apoptotic stimuli. To further investigate the functional role of AIP in primary neurons and in the brain, an adeno-associated virus (AAV) vector carrying the AIP cDNA was constructed. AAV-mediated overexpression of AIP in primary cortical-hippocampal neurons markedly reduced cell death and caspase-3 activation triggered by protein kinase C inhibition, DNA damage, or oxygen-glucose deprivation. Moreover, intracerebral infusion of the AAV vector resulted in robust AIP expression in the hippocampus and significantly promoted CA1 neuronal survival after transient global cerebral ischemia. These results suggest that molecular targeting of the Apaf-1-caspase-9 signaling pathway may be a feasible neuroprotective strategy to enhance the endogenous threshold for caspase activation and prevent neuronal loss in stroke and related disorders.","No","Yes","OK: File is read Successfully","Excluded","Included",1,14,"Excluded"
"18ed51f0-d0f8-417a-ba67-56e34f21ff24","HIF-1 alpha is an essential effector for purine nucleoside-mediated neuroprotection against hypoxia in PC12 cells and primary cerebellar granule neurons","Hypoxia-inducible factor-1 alpha (HIF-1alpha) and purine nucleosides adenosine and inosine are critical mediators of physiological responses to acute and chronic hypoxia. The specific aim of this paper was to evaluate the potential role of HIF-1alpha in purine-mediated neuroprotection. We show that adenosine and inosine efficiently rescued clonal rat pheochromocytoma (PC12) cells (up to 43.6%) as well as primary cerebellar granule neurons (up to 25.1%) from hypoxic insult, and furthermore, that HIF-1alpha is critical for purine-mediated neuroprotection. Next, we studied hypoxia or purine nucleoside increased nuclear accumulation of HIF-1alpha in PC12 cells. As a possible result of increased protein stabilization or synthesis an up to 2.5-fold induction of HIF-1alpha accumulation was detected. In cerebellar granule neurons, purine nucleosides induced an up to 3.1-fold HIF-1alpha accumulation in cell lysates. Concomitant with these results, small interfering RNA-mediated reduction of HIF-1alpha completely abolished adenosine- and inosine-mediated protection in PC12 cells and severely hampered purine nucleoside-mediated protection in primary neurons (up to 94.2%). Data presented in this paper thus clearly demonstrate that HIF-1alpha is a key regulator of purine nucleoside-mediated rescue of hypoxic neuronal cells. © 2008 The Authors.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,5,"Excluded"
"191ca820-caf5-4371-bb0d-66f05fec4b00","Berberine protects against 6-OHDA-induced neurotoxicity in PC12 cells and zebrafish through hormetic mechanisms involving PI3K/AKT/Bcl-2 and Nrf2/HO-1 pathways","Berberine (BBR) is a renowned natural compound that exhibits potent neuroprotective activities. However, the cellular and molecular mechanisms are still unclear. Hormesis is an adaptive mechanism generally activated by mild oxidative stress to protect the cells from further damage. Many phytochemicals have been shown to induce hormesis. This study aims to investigate whether the neuroprotective activity of BBR is mediated by hormesis and the related signaling pathways in 6-OHDA-induced PC12 cells and zebrafish neurotoxic models. Our results demonstrated that BBR induced a typical hormetic response in PC12 cells, i.e. low dose BBR significantly increased the cell viability, while high dose BBR inhibited the cell viability. Moreover, low dose BBR protected the PC12 cells from 6-OHDA-induced cytotoxicity and apoptosis, whereas relatively high dose BBR did not show neuroprotective activity. The hormetic and neuroprotective effects of BBR were confirmed to be mediated by up-regulated PI3K/AKT/Bcl-2 cell survival and Nrf2/HO-1 antioxidative signaling pathways. In addition, low dose BBR markedly mitigated the 6-OHDA-induced dopaminergic neuron loss and behavior movement deficiency in zebrafish, while high dose BBR only slightly exhibited neuroprotective activities. These results strongly suggested that the neuroprotection of BBR were attributable to the hormetic mechanisms via activating cell survival and antioxidative signaling pathways. Copyright © 2016 The Authors","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,2,"Excluded"
"1938dd15-f757-4bfe-8ca6-f116b55461cc","Calpain inhibition protects against Taxol-induced sensory neuropathy","Taxol is a highly effective anticancer agent that causes peripheral neuropathy as its major toxic side effect. The neuropathy is characterized by degeneration of sensory axons that may be severe enough to be dose limiting. Axonal degeneration involves the activation of the calcium-activated proteases calpains, and here we tested whether systemic inhibition of calpains with the peptide alpha-ketoamide calpain inhibitor AK295 can reduce the clinical and pathological effects of Taxol in a rodent model of Taxol neuropathy. In mice with Taxol neuropathy, AK295 reduced the degree of axonal degeneration in sensory nerve roots, and improved clinical measures of neuropathy, including behavioural and electrophysiological function. These findings were consistent for both 3- and 6-week models of neuropathy. In vitro, Taxol caused activation of both calpains and caspases in PC12 cells. AK295 inhibited the activation of calpains but did not interfere with the antimitotic effects of Taxol on microtubules, nor did it inhibit caspase-mediated cell death. These data implicate calpains in the pathogenesis of Taxol neuropathy, and demonstrate that AK295 can prevent axonal degeneration and clinical neuropathy in mice. In addition, AK295 did not interfere with the primary antineoplastic effects of Taxol on microtubules and cell death, suggesting that systemic calpain inhibition may be a good strategy for preventing neuropathy in patients being treated with Taxol.","No","Yes","OK: File is read Successfully","Excluded","Excluded",0,1,"Excluded"
