PMCID,Title,Abstract,ID,Inclusion
PMC4293776,Epithelial TRPV1 signaling accelerates gingival epithelial cell proliferation.,"Transient receptor potential cation channel subfamily V member 1 (TRPV1), a member of the calcium-permeable thermosensitive transient receptor potential superfamily, is a sensor of thermal and chemical stimuli. TRPV1 is activated by noxious heat (> 43°C), acidic conditions (pH < 6.6), capsaicin, and endovanilloids. This pain receptor was discovered on nociceptive fibers in the peripheral nervous system. TRPV1 was recently found to be expressed by non-neuronal cells, such as epithelial cells. The oral gingival epithelium is exposed to multiple noxious stimuli, including heat and acids derived from endogenous and exogenous substances; however, whether gingival epithelial cells (GECs) express TRPV1 is unknown. We show that both TRPV1 mRNA and protein are expressed by GECs. Capsaicin, a TRPV1 agonist, elevated intracellular Ca(2+) levels in the gingival epithelial cell line, epi 4. Moreover, TRPV1 activation in epi 4 cells accelerated proliferation. These responses to capsaicin were inhibited by a specific TRPV1 antagonist, SB-366791. We also observed GEC proliferation in capsaicin-treated mice in vivo. No effects were observed on GEC apoptosis by epithelial TRPV1 signaling. To examine the molecular mechanisms underlying this proliferative effect, we performed complementary (c)DNA microarray analysis of capsaicin-stimulated epi 4 cells. Compared with control conditions, 227 genes were up-regulated and 232 genes were down-regulated following capsaicin stimulation. Several proliferation-related genes were validated by independent experiments. Among them, fibroblast growth factor-17 and neuregulin 2 were significantly up-regulated in capsaicin-treated epi 4 cells. Our results suggest that functional TRPV1 is expressed by GECs and contributes to the regulation of cell proliferation. © International & American Associations for Dental Research.            ",NSS338,1
PMC4196644,Development of an enzyme-linked immunosorbent assay for detection of cellular and in vivo LRRK2 S935 phosphorylation.,"After the discovery of kinase activating mutations in leucine-rich repeat kinase 2 (LRRK2) as associated with autosomal dominant forms of Parkinson's disease, inhibition of the kinase is being extensively explored as a disease modifying strategy. As signaling properties and substrate(s) of LRRK2 are poorly documented, autophosphorylation has been an important readout for the enzyme's activity. Western blotting using anti-phospho-S910 or S935 LRRK2 antibodies showed effectiveness in demonstrating inhibitory effects of compounds. In this communication we describe two types of enzyme-linked immunosorbent assays (ELISA) to determine LRRK2 protein levels and kinase activity. Both assays take advantage of the sensitivity of the earlier described total and pS935 antibodies for detection (Nichols et al., Biochem. J. 2010) [10]. The first assay is based on anti-GFP-based capturing of overexpressed LRRK2 and is highly suitable to show cellular effects of kinase inhibitors in a 96-well format. In the other platform anti-LRRK2-based capturing allows detection of endogenously expressed LRRK2 in rat tissue with no significant signal in tissue from LRRK2 knockout rats. Furthermore, both assays showed a significant reduction in pS935 levels on cellular and transgenic R1441C/G LRRK2. With the anti-LRRK2 ELISA we were able to detect LRRK2 phosphorylation in human peripheral blood mononuclear cells (PBMC). To conclude, we report two sensitive assays to monitor LRRK2 expression and kinase activity in samples coming from cellular and in vivo experimental settings. Both can show their value in drug screening and biomarker development but will also be useful in the elucidation of LRRK2-mediated signaling pathways.Copyright © 2012 Elsevier B.V. All rights reserved.            ",NSS345,1
PMC3651435,Targeted delivery of lipid antigen to macrophages via the CD169/sialoadhesin endocytic pathway induces robust invariant natural killer T cell activation.,"Invariant natural killer T (iNKT) cells induce a protective immune response triggered by foreign glycolipid antigens bound to CD1d on antigen-presenting cells (APCs). A limitation of using glycolipid antigens to stimulate immune responses in human patients has been the inability to target them to the most effective APCs. Recent studies have implicated phagocytic CD169(+) macrophages as major APCs in lymph nodes for priming iNKT cells in mice immunized with glycolipid antigen in particulate form. CD169 is known as sialoadhesin (Sn), a macrophage-specific adhesion and endocytic receptor of the siglec family that recognizes sialic acid containing glycans as ligands. We have recently developed liposomes decorated with glycan ligands for CD169/Sn suitable for targeted delivery to macrophages via CD169/Sn-mediated endocytosis. Here we show that targeted delivery of a lipid antigen to CD169(+) macrophages in vivo results in robust iNKT cell activation in liver and spleen using nanogram amounts of antigen. Activation of iNKT cells is abrogated in Cd169(-/-) mice and is macrophage-dependent, demonstrating that targeting CD169(+) macrophages is sufficient for systemic activation of iNKT cells. When pulsed with targeted liposomes, human monocyte-derived dendritic cells expressing CD169/Sn activated human iNKT cells, demonstrating the conservation of the CD169/Sn endocytic pathway capable of presenting lipid antigens to iNKT cells.            ",NSS348,1
PMC3868585,The CCR4-NOT complex mediates deadenylation and degradation of stem cell mRNAs and promotes planarian stem cell differentiation.,"Post-transcriptional regulatory mechanisms are of fundamental importance to form robust genetic networks, but their roles in stem cell pluripotency remain poorly understood. Here, we use freshwater planarians as a model system to investigate this and uncover a role for CCR4-NOT mediated deadenylation of mRNAs in stem cell differentiation. Planarian adult stem cells, the so-called neoblasts, drive the almost unlimited regenerative capabilities of planarians and allow their ongoing homeostatic tissue turnover. While many genes have been demonstrated to be required for these processes, currently almost no mechanistic insight is available into their regulation. We show that knockdown of planarian Not1, the CCR4-NOT deadenylating complex scaffolding subunit, abrogates regeneration and normal homeostasis. This abrogation is primarily due to severe impairment of their differentiation potential. We describe a stem cell specific increase in the mRNA levels of key neoblast genes after Smed-not1 knock down, consistent with a role of the CCR4-NOT complex in degradation of neoblast mRNAs upon the onset of differentiation. We also observe a stem cell specific increase in the frequency of longer poly(A) tails in these same mRNAs, showing that stem cells after Smed-not1 knock down fail to differentiate as they accumulate populations of transcripts with longer poly(A) tails. As other transcripts are unaffected our data hint at a targeted regulation of these key stem cell mRNAs by post-transcriptional regulators such as RNA-binding proteins or microRNAs. Together, our results show that the CCR4-NOT complex is crucial for stem cell differentiation and controls stem cell-specific degradation of mRNAs, thus providing clear mechanistic insight into this aspect of neoblast biology.             ",NSS349,1
PMC3177578,Acute skeletal muscle injury: CCL2 expression by both monocytes and injured muscle is required for repair.,"CC chemokine ligand 2 (CCL2), a ligand of CC chemokine receptor 2 (CCR2), is essential to mount an adequate inflammatory response to repair acute skeletal muscle injury. We studied the mechanisms by which CCL2 regulates muscle inflammation and regeneration. Mobilization of monocytes/macrophages (MOs/MPs) but not lymphocytes or neutrophils was impaired from bone marrow to blood and from blood to injured muscles in Ccl2(-/-) mice. This was accompanied by poor phagocytosis, reduced up-regulation of insulin-like growth factor-1 (IGF-1), and impaired muscle regeneration. Bone marrow transfer from wild-type mice to irradiated Ccr2(-/-) but not Ccl2(-/-) mice restored muscle inflammation. Intravenously injected CCL2-deficient bone marrow monocytes could not enter wild-type injured muscles as well as wild-type bone marrow monocytes. Intravenously injected wild-type bone marrow monocytes could not enter CCL2-deficient injured muscles as well as wild-type injured muscles. CCL2 stimulated IGF-1 expression by wild-type but not CCR2-deficient intramuscular macrophages. A single intramuscular injection of IGF-1, but not PBS, markedly improved muscle regeneration in Ccl2(-/-) mice. We conclude that CCL2 is a major ligand of CCR2 to recruit MOs/MPs into injured muscles to conduct phagocytosis and produce IGF-1 for injury repair. CCL2 needs to be expressed by bone marrow cells, circulating monocytes, and injured muscle tissue cells to recruit MOs/MPs into injured muscles. CCL2/CCR2 signaling also up-regulates IGF-1 expression by intramuscular macrophages to promote acute skeletal muscle injury repair.            ",NSS350,1
PMC4364409,Signal transducer and activator of transcription 3 and the phosphatidylinositol 3-kinase regulatory subunits p55α and p50α regulate autophagy in vivo.,"Mammary gland involution involves a process that includes one of the most dramatic examples of cell death in an adult mammalian organism. We have previously shown that signal transducer and activator of transcription 3 (Stat3) regulates a lysosomal pathway of cell death in the first 48 h of involution and induces lysosome leakiness in mammary epithelial cells. Interestingly, Stat3 is associated also with the striking induction of autophagy that occurs concomitantly with cell death, presumably as a transient survival mechanism. The phosphatidylinositol 3-kinase regulatory subunits p55α and p50α are dramatically and specifically upregulated at the transcriptional level by Stat3 at the onset of involution. We show here that ablation of either Stat3 or p55α/p50α in vivo affects autophagy during involution. We used two different cell culture models (normal mammary epithelial cells and mouse embryonic fibroblasts) to further investigate the role of p55α/p50α in autophagy regulation. Our results demonstrate a direct role for p55α/p50α as inhibitors of autophagy mediated by p85α. Thus, Stat3 and its downstream targets p55α/p50α are key regulators of the balance between autophagy and cell death in vivo.© 2014 FEBS.            ",NSS354,1
PMC4206827,Differential TAM receptor-ligand-phospholipid interactions delimit differential TAM bioactivities.,"The TAM receptor tyrosine kinases Tyro3, Axl, and Mer regulate key features of cellular physiology, yet the differential activities of the TAM ligands Gas6 and Protein S are poorly understood. We have used biochemical and genetic analyses to delineate the rules for TAM receptor-ligand engagement and find that the TAMs segregate into two groups based on ligand specificity, regulation by phosphatidylserine, and function. Tyro3 and Mer are activated by both ligands but only Gas6 activates Axl. Optimal TAM signaling requires coincident TAM ligand engagement of both its receptor and the phospholipid phosphatidylserine (PtdSer): Gas6 lacking its PtdSer-binding 'Gla domain' is significantly weakened as a Tyro3/Mer agonist and is inert as an Axl agonist, even though it binds to Axl with wild-type affinity. In two settings of TAM-dependent homeostatic phagocytosis, Mer plays a predominant role while Axl is dispensable, and activation of Mer by Protein S is sufficient to drive phagocytosis.             ",NSS356,1
PMC4298128,CD8 T cell tolerance to a tumor-associated self-antigen is reversed by CD4 T cells engineered to express the same T cell receptor.,"Ag receptors used for cancer immunotherapy are often directed against tumor-associated Ags also expressed in normal tissues. Targeting of such Ags can result in unwanted autoimmune attack of normal tissues or induction of tolerance in therapeutic T cells. We used a murine model to study the phenotype and function of T cells redirected against the murine double minute protein 2 (MDM2), a tumor-associated Ag that shows low expression in many normal tissues. Transfer of MDM2-TCR-engineered T cells into bone marrow chimeric mice revealed that Ag recognition in hematopoietic tissues maintained T cell function, whereas presentation of MDM2 in nonhematopoietic tissues caused reduced effector function. TCR-engineered CD8(+) T cells underwent rapid turnover, downmodulated CD8 expression, and lost cytotoxic function. We found that MDM2-TCR-engineered CD4(+) T cells provided help and restored cytotoxic function of CD8(+) T cells bearing the same TCR. Although the introduction of the CD8 coreceptor enhanced the ability of CD4(+) T cells to recognize MDM2 in vitro, the improved self-antigen recognition abolished their ability to provide helper function in vivo. The data indicate that the same class I-restricted TCR responsible for Ag recognition and tolerance induction in CD8(+) T cells can, in the absence of the CD8 coreceptor, elicit CD4 T cell help and partially reverse tolerance. Thus MHC class I-restricted CD4(+) T cells may enhance the efficacy of therapeutic TCR-engineered CD8(+) T cells and can be readily generated with the same TCR. Copyright © 2015 The Authors.            ",NSS358,1
PMC4298135,Poly-ADP ribosylation of PTEN by tankyrases promotes PTEN degradation and tumor growth.,"PTEN [phosphatidylinositol (3,4,5)-trisphosphate phosphatase and tensin homolog deleted from chromosome 10], a phosphatase and critical tumor suppressor, is regulated by numerous post-translational modifications, including phosphorylation, ubiquitination, acetylation, and SUMOylation, which affect PTEN localization and protein stability. Here we report ADP-ribosylation as a new post-translational modification of PTEN. We identified PTEN as a novel substrate of tankyrases, which are members of the poly(ADP-ribose) polymerases (PARPs). We showed that tankyrases interact with and ribosylate PTEN, which promotes the recognition of PTEN by a PAR-binding E3 ubiquitin ligase, RNF146, leading to PTEN ubiquitination and degradation. Double knockdown of tankyrase1/2 stabilized PTEN, resulting in the subsequent down-regulation of AKT phosphorylation and thus suppressed cell proliferation and glycolysis in vitro and tumor growth in vivo. Furthermore, tankyrases were up-regulated and negatively correlated with PTEN expression in human colon carcinomas. Together, our study revealed a new regulation of PTEN and highlighted a role for tankyrases in the PTEN-AKT pathway that can be explored further for cancer treatment.© 2015 Li et al.; Published by Cold Spring Harbor Laboratory Press.            ",NSS361,1
PMC3467286,Netrin-1 stimulates developing GnRH neurons to extend neurites to the median eminence in a calcium- dependent manner.,"Hypothalamic gonadotropin-releasing hormone (GnRH) neurons are required for fertility in all mammalian species studied to date. In rodents, GnRH neuron cell bodies reside in the rostral hypothalamus, and most extend a single long neuronal process in the caudal direction to terminate at the median eminence (ME), the site of hormone secretion. The molecular cues that GnRH neurites use to grow and navigate to the ME during development, however, remain poorly described. Reverse transcription-PCR (RT-PCR) identified mRNAs encoding Netrin-1, and its receptor, DCC, in the fetal preoptic area (POA) and mediobasal hypothalamus (MBH), respectively, from gestational day 12.5 (GD12.5), a time when the first GnRH neurites extend toward the MBH. Moreover, a subpopulation of GnRH neurons from GD14.5 through GD18.5 express the Netrin-1 receptor, DCC, suggesting a role for Netrin-1/DCC signaling in GnRH neurite growth and/or guidance. In support of this notion, when GD15.5 POA explants, containing GnRH neurons actively extending neurites, were grown in three-dimensional collagen gels and challenged with exogenous Netrin-1 (100 ng/ml or 400 ng/ml) GnRH neurite growth was stimulated. In addition, Netrin-1 provided from a fixed source was able to stimulate outgrowth, although it did not appear to chemoattract GnRH neurites. Finally, the effects of Netrin-1 on the outgrowth of GnRH neurites could be inhibited by blocking either L-type voltage-gated calcium channels (VGCCs) with nifedipine (10 µM), or ryanodine receptors with ryanodine (10 µM). This is consistent with the role of Ca2+ from extra- and intracellular sources in Netrin-1/DCC-dependent growth cone motility in other neurons. These results indicate that Netrin-1 directly stimulates the growth of a subpopulation of GnRH neurites that express DCC, provide further understanding of the mechanisms by which GnRH nerve terminals arrive at their site of hormone secretion, and identify an additional neuronal population whose neurites utilize Netrin-1/DCC signaling for their development.            ",NSS362,1
PMC3544996,Decreased afferent excitability contributes to synaptic depression during high-frequency stimulation in hippocampal area CA1.,"Long-term potentiation (LTP) is often induced experimentally by continuous high-frequency afferent stimulation (HFS), typically at 100 Hz for 1 s. Induction of LTP requires postsynaptic depolarization and voltage-dependent calcium influx. Induction is more effective if the same number of stimuli are given as a series of short bursts rather than as continuous HFS, in part because excitatory postsynaptic potentials (EPSPs) become strongly depressed during HFS, reducing postsynaptic depolarization. In this study, we examined mechanisms of EPSP depression during HFS in area CA1 of rat hippocampal brain slices. We tested for presynaptic terminal vesicle depletion by examining minimal stimulation-evoked excitatory postsynaptic currents (EPSCs) during 100-Hz HFS. While transmission failures increased, consistent with vesicle depletion, EPSC latencies also increased during HFS, suggesting a decrease in afferent excitability. Extracellular recordings of Schaffer collateral fiber volleys confirmed a decrease in afferent excitability, with decreased fiber volley amplitudes and increased latencies during HFS. To determine the mechanism responsible for fiber volley changes, we recorded antidromic action potentials in single CA3 pyramidal neurons evoked by stimulating Schaffer collateral axons. During HFS, individual action potentials decreased in amplitude and increased in latency, and these changes were accompanied by a large increase in the probability of action potential failure. Time derivative and phase-plane analyses indicated decreases in both axon initial segment and somato-dendritic components of CA3 neuron action potentials. Our results indicate that decreased presynaptic axon excitability contributes to depression of excitatory synaptic transmission during HFS at synapses between Schaffer collaterals and CA1 pyramidal neurons.            ",NSS363,1
PMC4109552,TAK1-mediated autophagy and fatty acid oxidation prevent hepatosteatosis and tumorigenesis.,"The MAP kinase kinase kinase TGFβ-activated kinase 1 (TAK1) is activated by TLRs, IL-1, TNF, and TGFβ and in turn activates IKK-NF-κB and JNK, which regulate cell survival, growth, tumorigenesis, and metabolism. TAK1 signaling also upregulates AMPK activity and autophagy. Here, we investigated TAK1-dependent regulation of autophagy, lipid metabolism, and tumorigenesis in the liver. Fasted mice with hepatocyte-specific deletion of Tak1 exhibited severe hepatosteatosis with increased mTORC1 activity and suppression of autophagy compared with their WT counterparts. TAK1-deficient hepatocytes exhibited suppressed AMPK activity and autophagy in response to starvation or metformin treatment; however, ectopic activation of AMPK restored autophagy in these cells. Peroxisome proliferator-activated receptor α (PPARα) target genes and β-oxidation, which regulate hepatic lipid degradation, were also suppressed in hepatocytes lacking TAK1. Due to suppression of autophagy and β-oxidation, a high-fat diet challenge aggravated steatohepatitis in mice with hepatocyte-specific deletion of Tak1. Notably, inhibition of mTORC1 restored autophagy and PPARα target gene expression in TAK1-deficient livers, indicating that TAK1 acts upstream of mTORC1. mTORC1 inhibition also suppressed spontaneous liver fibrosis and hepatocarcinogenesis in animals with hepatocyte-specific deletion of Tak1. These data indicate that TAK1 regulates hepatic lipid metabolism and tumorigenesis via the AMPK/mTORC1 axis, affecting both autophagy and PPARα activity.             ",NSS365,1
PMC3965892,Gα12 structural determinants of Hsp90 interaction are necessary for serum response element-mediated transcriptional activation.,"The G12/13 class of heterotrimeric G proteins, comprising the α-subunits Gα12 and Gα13, regulates multiple aspects of cellular behavior, including proliferation and cytoskeletal rearrangements. Although guanine nucleotide exchange factors for the monomeric G protein Rho (RhoGEFs) are well characterized as effectors of this G protein class, a variety of other downstream targets has been reported. To identify Gα12 determinants that mediate specific protein interactions, we used a structural and evolutionary comparison between the G12/13, Gs, Gi, and Gq classes to identify ""class-distinctive"" residues in Gα12 and Gα13. Mutation of these residues in Gα12 to their deduced ancestral forms revealed a subset necessary for activation of serum response element (SRE)-mediated transcription, a G12/13-stimulated pathway implicated in cell proliferative signaling. Unexpectedly, this subset of Gα12 mutants showed impaired binding to heat-shock protein 90 (Hsp90) while retaining binding to RhoGEFs. Corresponding mutants of Gα13 exhibited robust SRE activation, suggesting a Gα12-specific mechanism, and inhibition of Hsp90 by geldanamycin or small interfering RNA-mediated lowering of Hsp90 levels resulted in greater downregulation of Gα12 than Gα13 signaling in SRE activation experiments. Furthermore, the Drosophila G12/13 homolog Concertina was unable to signal to SRE in mammalian cells, and Gα12:Concertina chimeras revealed Gα12-specific determinants of SRE activation within the switch regions and a C-terminal region. These findings identify Gα12 determinants of SRE activation, implicate Gα12:Hsp90 interaction in this signaling mechanism, and illuminate structural features that arose during evolution of Gα12 and Gα13 to allow bifurcated mechanisms of signaling to a common cell proliferative pathway.            ",NSS367,1
PMC3648526,"Rapamycin upregulates autophagy by inhibiting the mTOR-ULK1 pathway, resulting in reduced podocyte injury.","The podocyte functions as a glomerular filtration barrier. Autophagy of postmitotic cells is an important protective mechanism that is essential for maintaining the homeostasis of podocytes. Exploring an in vivo rat model of passive Heymann nephritis and an in vitro model of puromycin amino nucleotide (PAN)-cultured podocytes, we examined the specific mechanisms underlying changing autophagy levels and podocyte injury. In the passive Heymann nephritis model rats, the mammalian target-of-rapamycin (mTOR) levels were upregulated in injured podocytes while autophagy was inhibited. In PAN-treated podocytes, mTOR lowered the level of autophagy through the mTOR-ULK1 pathway resulting in damaged podocytes. Rapamycin treatment of these cells reduced podocyte injury by raising the levels of autophagy. These in vivo and in vitro experiments demonstrate that podocyte injury is associated with changes in autophagy levels, and that rapamycin can reduce podocyte injury by increasing autophagy levels via inhibition of the mTOR-ULK1 pathway. These results provide an important theoretical basis for future treatment of diseases involving podocyte injury.            ",NSS372,1
PMC4246288,Calcium-mediated histone modifications regulate alternative splicing in cardiomyocytes.,"In cardiomyocytes, calcium is known to control gene expression at the level of transcription, whereas its role in regulating alternative splicing has not been explored. Here we report that, in mouse primary or embryonic stem cell-derived cardiomyocytes, increased calcium levels induce robust and reversible skipping of several alternative exons from endogenously expressed genes. Interestingly, we demonstrate a calcium-mediated splicing regulatory mechanism that depends on changes of histone modifications. Specifically, the regulation occurs through changes in calcium-responsive kinase activities that lead to alterations in histone modifications and subsequent changes in the transcriptional elongation rate and exon skipping. We demonstrate that increased intracellular calcium levels lead to histone hyperacetylation along the body of the genes containing calcium-responsive alternative exons by disrupting the histone deacetylase-to-histone acetyltransferase balance in the nucleus. Consequently, the RNA polymerase II elongation rate increases significantly on those genes, resulting in skipping of the alternative exons. These studies reveal a mechanism by which calcium-level changes in cardiomyocytes impact on the output of gene expression through altering alternative pre-mRNA splicing patterns.             ",NSS375,1
PMC3380917,M-opsin protein degradation is inhibited by MG-132 in Rpe65⁻/⁻ retinal explant culture.,"The 65 kDa retinal pigment epithelium-specific protein, RPE65, is an essential enzyme for 11-cis-retinal synthesis in the eye. Mutations of the RPE65 gene in humans result in severe vision loss, and Rpe65(-/-) mice show early cone photoreceptor degeneration. We used an explant culture system to evaluate whether posttranslational downregulation of M-opsin protein in Rpe65(-/-) mice is caused by proteolytic degradation.The eyes of three-week-old Rpe65(-/-) mice were incubated in culture medium. Western blot analysis was used to evaluate the level of M-opsin protein, and immunofluorescence was used for protein localization. The transcriptional level of M-opsin was evaluated with real-time reverse-transcriptase-PCR.Degradation of the M-opsin protein in Rpe65(-/-) mouse retina was inhibited by the proteasome inhibitor MG-132 but not by the lysosomal inhibitor pepstatin A and E64d. 9-cis-retinal, used as an analog of 11-cis-retinal, increased M-opsin protein but did not increase M-opsin mRNA. Moreover, 9-cis-retinal did not change the transcriptional levels of photoreceptor specific genes.Our data suggest that M-opsin protein was degraded through a proteasome pathway and that M-opsin degradation was suppressed with 9-cis-retinal treatment in Rpe65(-/-) mice to some extent.            ",NSS376,1
PMC4136214,The psmα locus regulates production of Staphylococcus aureus alpha-toxin during infection.,"Staphylococcus aureus is a leading cause of human bacterial infection, causing a wide spectrum of disease ranging from skin and soft tissue infections to life-threatening pneumonia and sepsis. S. aureus toxins play an essential role in disease pathogenesis, contributing to both immunomodulation and host tissue injury. Prominent among these toxins are the membrane-active pore-forming cytolysin alpha-toxin (Hla) and the amphipathic α-helical phenol-soluble modulin (PSM) peptides. As deletion of either the hla or psm locus leads to a phenotypically similar virulence defect in skin and soft tissue infection, we sought to determine the relative contribution of each locus to disease pathogenesis. Here we show that production of Hla can be modulated by PSM expression. An S. aureus mutant lacking PSM expression exhibits a transcriptional delay in hla mRNA production and therefore fails to secrete normal levels of Hla at early phases of growth. This leads to attenuation of virulence in vitro and in murine skin and lung models of infection, correlating with reduced recovery of Hla from host tissues. Production of Hla and restoration of staphylococcal virulence can be achieved in the psm mutant by plasmid-driven overexpression of hla. Our study suggests the coordinated action of Hla and PSMs in host tissue during early pathogenesis, confirming a major role for Hla in epithelial injury during S. aureus infection. These findings highlight the possibility that therapeutics targeting PSM production may simultaneously prevent Hla-mediated tissue injury. Copyright © 2014, American Society for Microbiology. All Rights Reserved.            ",NSS377,1
PMC3916541,Endothelial lineage differentiation from induced pluripotent stem cells is regulated by microRNA-21 and transforming growth factor β2 (TGF-β2) pathways.,"Finding a suitable cell source for endothelial cells (ECs) for cardiovascular regeneration is a challenging issue for regenerative medicine. In this paper, we describe a novel mechanism regulating induced pluripotent stem cells (iPSC) differentiation into ECs, with a particular focus on miRNAs and their targets. We first established a protocol using collagen IV and VEGF to drive the functional differentiation of iPSCs into ECs and compared the miRNA signature of differentiated and undifferentiated cells. Among the miRNAs overrepresented in differentiated cells, we focused on microRNA-21 (miR-21) and studied its role in iPSC differentiation. Overexpression of miR-21 in predifferentiated iPSCs induced EC marker up-regulation and in vitro and in vivo capillary formation; accordingly, inhibition of miR-21 produced the opposite effects. Importantly, miR-21 overexpression increased TGF-β2 mRNA and secreted protein level, consistent with the strong up-regulation of TGF-β2 during iPSC differentiation. Indeed, treatment of iPSCs with TGFβ-2 induced EC marker expression and in vitro tube formation. Inhibition of SMAD3, a downstream effector of TGFβ-2, strongly decreased VE-cadherin expression. Furthermore, TGFβ-2 neutralization and knockdown inhibited miR-21-induced EC marker expression. Finally, we confirmed the PTEN/Akt pathway as a direct target of miR-21, and we showed that PTEN knockdown is required for miR-21-mediated endothelial differentiation. In conclusion, we elucidated a novel signaling pathway that promotes the differentiation of iPSC into functional ECs suitable for regenerative medicine applications.             ",NSS379,1
PMC3463843,E2F7 and E2F8 promote angiogenesis through transcriptional activation of VEGFA in cooperation with HIF1.,"The E2F family of transcription factors plays an important role in controlling cell-cycle progression. While this is their best-known function, we report here novel functions for the newest members of the E2F family, E2F7 and E2F8 (E2F7/8). We show that simultaneous deletion of E2F7/8 in zebrafish and mice leads to severe vascular defects during embryonic development. Using a panel of transgenic zebrafish with fluorescent-labelled blood vessels, we demonstrate that E2F7/8 are essential for proper formation of blood vessels. Despite their classification as transcriptional repressors, we provide evidence for a molecular mechanism through which E2F7/8 activate the transcription of the vascular endothelial growth factor A (VEGFA), a key factor in guiding angiogenesis. We show that E2F7/8 directly bind and stimulate the VEGFA promoter independent of canonical E2F binding elements. Instead, E2F7/8 form a transcriptional complex with the hypoxia inducible factor 1 (HIF1) to stimulate VEGFA promoter activity. These results uncover an unexpected link between E2F7/8 and the HIF1-VEGFA pathway providing a molecular mechanism by which E2F7/8 control angiogenesis.            ",NSS380,1
PMC4035747,Interactions between permeation and gating in the TMEM16B/anoctamin2 calcium-activated chloride channel.,"At least two members of the TMEM16/anoctamin family, TMEM16A (also known as anoctamin1) and TMEM16B (also known as anoctamin2), encode Ca(2+)-activated Cl(-) channels (CaCCs), which are found in various cell types and mediate numerous physiological functions. Here, we used whole-cell and excised inside-out patch-clamp to investigate the relationship between anion permeation and gating, two processes typically viewed as independent, in TMEM16B expressed in HEK 293T cells. The permeability ratio sequence determined by substituting Cl(-) with other anions (PX/PCl) was SCN(-) > I(-) > NO3 (-) > Br(-) > Cl(-) > F(-) > gluconate. When external Cl(-) was substituted with other anions, TMEM16B activation and deactivation kinetics at 0.5 µM Ca(2+) were modified according to the sequence of permeability ratios, with anions more permeant than Cl(-) slowing both activation and deactivation and anions less permeant than Cl(-) accelerating them. Moreover, replacement of external Cl(-) with gluconate, or sucrose, shifted the voltage dependence of steady-state activation (G-V relation) to more positive potentials, whereas substitution of extracellular or intracellular Cl(-) with SCN(-) shifted G-V to more negative potentials. Dose-response relationships for Ca(2+) in the presence of different extracellular anions indicated that the apparent affinity for Ca(2+) at +100 mV increased with increasing permeability ratio. The apparent affinity for Ca(2+) in the presence of intracellular SCN(-) also increased compared with that in Cl(-). Our results provide the first evidence that TMEM16B gating is modulated by permeant anions and provide the basis for future studies aimed at identifying the molecular determinants of TMEM16B ion selectivity and gating. © 2014 Betto et al.            ",NSS382,1
PMC3997397,RNA interference-based therapy for spinocerebellar ataxia type 7 retinal degeneration.,"Spinocerebellar ataxia type 7 (SCA7) is an autosomal dominant neurodegenerative disease characterized by loss of motor coordination and retinal degeneration with no current therapies in the clinic. The causative mutation is an expanded CAG repeat in the ataxin-7 gene whose mutant protein product causes cerebellar and brainstem degeneration and retinal cone-rod dystrophy. Here, we reduced the expression of both mutant and wildtype ataxin-7 in the SCA7 mouse retina by RNA interference and evaluated retinal function 23 weeks post injection. We observed a preservation of normal retinal function and no adverse toxicity with ≥50% reduction of mutant and wildtype ataxin-7 alleles. These studies address an important safety concern regarding non-allele specific silencing of ataxin-7 for SCA7 retinal therapy.             ",NSS386,1
PMC4384419,MicroRNA-29c mediates initiation of gastric carcinogenesis by directly targeting ITGB1.,"Gastric cancer (GC) remains difficult to cure due to heterogeneity in a clinical challenge and the molecular mechanisms underlying this disease are complex and not completely understood. Accumulating evidence suggests that microRNAs (miRNAs) play an important role in GC, but the role of specific miRNAs involved in this disease remains elusive. We performed next generation sequencing (NGS)-based whole-transcriptome profiling to discover GC-specific miRNAs, followed by functional validation of results.NGS-based miRNA profiles were generated in matched pairs of GCs and adjacent normal mucosa (NM). Quantitative RT-PCR validation of miR-29c expression was performed in 274 gastric tissues, which included two cohorts of matched GC and NM specimens. Functional validation of miR-29c and its gene targets was undertaken in cell lines, as well as K19-C2mE and K19-Wnt1/C2mE transgenic mice.NGS analysis revealed four GC-specific miRNAs. Among these, miR-29c expression was significantly decreased in GC versus NM tissues (p<0.001). Ectopic expression of miR-29c mimics in GC cell lines resulted in reduced proliferation, adhesion, invasion and migration. High miR-29c expression suppressed xenograft tumour growth in nude mice. Direct interaction between miR-29c and its newly discovered target, ITGB1, was identified in cell lines and transgenic mice. MiR-29c expression demonstrated a stepwise decrease in wild type hyperplasia-dysplasia cascade in transgenic mice models of GC.MiR-29c acts as a tumour suppressor in GC by directly targeting ITGB1. Loss of miR-29c expression is an early event in the initiation of gastric carcinogenesis and may serve as a diagnostic and therapeutic biomarker for patients with GC.Published by the BMJ Publishing Group Limited. For permission to use (where not already granted under a licence) please go to http://group.bmj.com/group/rights-licensing/permissions.            ",NSS388,1
